160000707;+00:00;1925033878557294593;128660;3;1;466244;;;;;;;;;;;
160000910;+00:00;1925033878557294594;128660;2;0;466244;;;;;;;;;;;
160000912;+00:00;1925033878557294595;128800;2;0;466248;;;;;;;;;;;
160000913;+00:00;1925033878557294596;128800;3;0;466254;;;;;;;;;;;
160000916;+00:00;1925033878557294597;128800;2;0;466258;;;;;;;;;;;
160000916;+00:00;1925033878557294598;128800;2;0;466262;;;;;;;;;;;
160000936;+00:00;1925033878557294599;128670;3;1;466262;;;;;;;;;;;
160000942;+00:00;1925033878557294600;128680;1;0;466262;;;;;;;;;;;
160000942;+00:00;1925033878557294601;128680;1;0;466262;;;;;;;;;;;
160000942;+00:00;1925033878557294602;128680;1;0;466264;;;;;;;;;;;
160000946;+00:00;1925033878557294603;128670;1;1;466264;;;;;;;;;;;
160000950;+00:00;1925033878557294604;128680;1;0;466264;;;;;;;;;;;
160000950;+00:00;1925033878557294605;128680;1;0;466262;;;;;;;;;;;
160000981;+00:00;1925033878557294606;128790;1;0;466262;;;;;;;;;;;
160001078;+00:00;1925033878557294607;128700;2;1;466258;;;;;;;;;;;
160001131;+00:00;1925033878557294608;128700;1;1;466260;;;;;;;;;;;
160001131;+00:00;1925033878557294609;128700;3;1;466266;;;;;;;;;;;
160001160;+00:00;1925033878557294610;128700;3;0;466272;;;;;;;;;;;
160001163;+00:00;1925033878557294611;128700;3;0;466278;;;;;;;;;;;
160001163;+00:00;1925033878557294612;128700;1;0;466278;;;;;;;;;;;
160001163;+00:00;1925033878557294613;128700;2;0;466278;;;;;;;;;;;
160001188;+00:00;1925033878557294614;128700;1;1;466278;;;;;;;;;;;
160001193;+00:00;1925033878557294615;128750;1;0;466278;;;;;;;;;;;
160001206;+00:00;1925033878557294616;128750;3;0;466282;;;;;;;;;;;
160001206;+00:00;1925033878557294617;128750;3;0;466282;;;;;;;;;;;
160001216;+00:00;1925033878557294618;128750;1;1;466284;;;;;;;;;;;
160001228;+00:00;1925033878557294619;128760;2;0;466284;;;;;;;;;;;
160001228;+00:00;1925033878557294620;128770;3;0;466280;;;;;;;;;;;
160001442;+00:00;1925033878557294621;128760;1;1;466282;;;;;;;;;;;
160002030;+00:00;1925033878557294622;128770;3;1;466278;;;;;;;;;;;
160002031;+00:00;1925033878557294623;128760;1;1;466276;;;;;;;;;;;
160002031;+00:00;1925033878557294624;128750;2;1;466276;;;;;;;;;;;
160002031;+00:00;1925033878557294625;128750;1;1;466276;;;;;;;;;;;
160002032;+00:00;1925033878557294626;128750;1;0;466276;;;;;;;;;;;
160002075;+00:00;1925033878557294627;128780;3;0;466280;;;;;;;;;;;
160002075;+00:00;1925033878557294628;128780;3;0;466284;;;;;;;;;;;
160002075;+00:00;1925033878557294629;128790;1;0;466286;;;;;;;;;;;
160002075;+00:00;1925033878557294630;128790;1;0;466288;;;;;;;;;;;
160002091;+00:00;1925033878557294631;128780;1;0;466290;;;;;;;;;;;
160002091;+00:00;1925033878557294632;128790;1;0;466292;;;;;;;;;;;
160002091;+00:00;1925033878557294633;128800;1;0;466294;;;;;;;;;;;
160002091;+00:00;1925033878557294634;128800;5;0;466304;;;;;;;;;;;
160002091;+00:00;1925033878557294635;128820;2;0;466308;;;;;;;;;;;
160002091;+00:00;1925033878557294636;128820;1;0;466310;;;;;;;;;;;
160002091;+00:00;1925033878557294637;128820;1;0;466312;;;;;;;;;;;
160002107;+00:00;1925033878557294638;128830;2;0;466312;;;;;;;;;;;
160002107;+00:00;1925033878557294639;128840;3;0;466318;;;;;;;;;;;
160002107;+00:00;1925033878557294640;128850;3;0;466324;;;;;;;;;;;
160002107;+00:00;1925033878557294641;128850;2;0;466328;;;;;;;;;;;
160002126;+00:00;1925033878557294642;128820;2;1;466324;;;;;;;;;;;
160002127;+00:00;1925033878557294643;128820;1;1;466322;;;;;;;;;;;
160002127;+00:00;1925033878557294644;128800;1;1;466320;;;;;;;;;;;
160002127;+00:00;1925033878557294645;128800;2;1;466316;;;;;;;;;;;
160002128;+00:00;1925033878557294646;128830;2;0;466316;;;;;;;;;;;
160002128;+00:00;1925033878557294647;128800;2;1;466312;;;;;;;;;;;
160002128;+00:00;1925033878557294648;128780;2;1;466308;;;;;;;;;;;
160002128;+00:00;1925033878557294649;128830;1;0;466308;;;;;;;;;;;
160002128;+00:00;1925033878557294650;128790;1;1;466308;;;;;;;;;;;
160002128;+00:00;1925033878557294651;128780;1;1;466306;;;;;;;;;;;
160002128;+00:00;1925033878557294652;128780;2;1;466302;;;;;;;;;;;
160002182;+00:00;1925033878557294653;128800;1;1;466302;;;;;;;;;;;
160002193;+00:00;1925033878557294654;128800;1;1;466300;;;;;;;;;;;
160002284;+00:00;1925033878557294655;128820;2;0;466300;;;;;;;;;;;
160002284;+00:00;1925033878557294656;128830;3;0;466300;;;;;;;;;;;
160002284;+00:00;1925033878557294657;128830;3;0;466300;;;;;;;;;;;
160002284;+00:00;1925033878557294658;128840;5;0;466300;;;;;;;;;;;
160002284;+00:00;1925033878557294659;128840;1;0;466298;;;;;;;;;;;
160002284;+00:00;1925033878557294660;128850;1;0;466298;;;;;;;;;;;
160002284;+00:00;1925033878557294661;128850;2;0;466298;;;;;;;;;;;
160002284;+00:00;1925033878557294662;128850;1;0;466298;;;;;;;;;;;
160002284;+00:00;1925033878557294663;128850;3;0;466298;;;;;;;;;;;
160002284;+00:00;1925033878557294664;128860;1;0;466296;;;;;;;;;;;
160002284;+00:00;1925033878557294665;128860;11;0;466274;;;;;;;;;;;
160002286;+00:00;1925033878557294666;128820;2;1;466274;;;;;;;;;;;
160002286;+00:00;1925033878557294667;128800;1;1;466274;;;;;;;;;;;
160002286;+00:00;1925033878557294668;128790;1;1;466276;;;;;;;;;;;
160002286;+00:00;1925033878557294669;128790;1;1;466276;;;;;;;;;;;
160002322;+00:00;1925033878557294670;128850;1;0;466276;;;;;;;;;;;
160002340;+00:00;1925033878557294671;128850;1;0;466278;;;;;;;;;;;
160002472;+00:00;1925033878557294672;128820;1;0;466280;;;;;;;;;;;
160002591;+00:00;1925033878557294673;128810;1;1;466278;;;;;;;;;;;
160002716;+00:00;1925033878557294674;128820;11;0;466278;;;;;;;;;;;
160002716;+00:00;1925033878557294675;128840;1;0;466278;;;;;;;;;;;
160002716;+00:00;1925033878557294676;128850;3;0;466278;;;;;;;;;;;
160002716;+00:00;1925033878557294677;128850;1;0;466278;;;;;;;;;;;
160002716;+00:00;1925033878557294678;128860;1;0;466276;;;;;;;;;;;
160002738;+00:00;1925033878557294679;128860;1;0;466274;;;;;;;;;;;
160002738;+00:00;1925033878557294680;128860;6;0;466262;;;;;;;;;;;
160002738;+00:00;1925033878557294681;128860;1;0;466260;;;;;;;;;;;
160002738;+00:00;1925033878557294682;128870;3;0;466260;;;;;;;;;;;
160002738;+00:00;1925033878557294683;128880;1;0;466260;;;;;;;;;;;
160002738;+00:00;1925033878557294684;128880;2;0;466260;;;;;;;;;;;
160002738;+00:00;1925033878557294685;128880;3;0;466254;;;;;;;;;;;
160002738;+00:00;1925033878557294686;128880;3;0;466254;;;;;;;;;;;
160002738;+00:00;1925033878557294687;128880;3;0;466254;;;;;;;;;;;
160002738;+00:00;1925033878557294688;128890;1;0;466254;;;;;;;;;;;
160002766;+00:00;1925033878557294689;128890;1;0;466252;;;;;;;;;;;
160002769;+00:00;1925033878557294690;128890;1;0;466254;;;;;;;;;;;
160002802;+00:00;1925033878557294691;128860;1;1;466252;;;;;;;;;;;
160002841;+00:00;1925033878557294692;128890;1;0;466252;;;;;;;;;;;
160002841;+00:00;1925033878557294693;128900;1;0;466252;;;;;;;;;;;
160002842;+00:00;1925033878557294694;128860;2;1;466248;;;;;;;;;;;
160002842;+00:00;1925033878557294695;128870;2;1;466248;;;;;;;;;;;
160002843;+00:00;1925033878557294696;128870;1;1;466246;;;;;;;;;;;
160002843;+00:00;1925033878557294697;128870;1;1;466244;;;;;;;;;;;
160002854;+00:00;1925033878557294698;128860;2;1;466240;;;;;;;;;;;
160002897;+00:00;1925033878557294700;128860;1;1;466238;;;;;;;;;;;
160002913;+00:00;1925033878557294701;128850;1;1;466236;;;;;;;;;;;
160002925;+00:00;1925033878557294702;128850;2;1;466232;;;;;;;;;;;
160002925;+00:00;1925033878557294703;128850;1;1;466230;;;;;;;;;;;
160003045;+00:00;1925033878557294704;128840;2;1;466226;;;;;;;;;;;
160003046;+00:00;1925033878557294706;128860;1;0;466226;;;;;;;;;;;
160003138;+00:00;1925033878557294707;128860;1;0;466228;;;;;;;;;;;
160003153;+00:00;1925033878557294708;128840;1;1;466226;;;;;;;;;;;
160003153;+00:00;1925033878557294709;128840;2;1;466226;;;;;;;;;;;
160003153;+00:00;1925033878557294710;128830;3;1;466220;;;;;;;;;;;
160003177;+00:00;1925033878557294711;128830;2;0;466216;;;;;;;;;;;
160003193;+00:00;1925033878557294712;128830;1;0;466216;;;;;;;;;;;
160003212;+00:00;1925033878557294713;128800;1;1;466216;;;;;;;;;;;
160003217;+00:00;1925033878557294714;128810;3;0;466222;;;;;;;;;;;
160003217;+00:00;1925033878557294715;128810;9;0;466222;;;;;;;;;;;
160003217;+00:00;1925033878557294716;128820;1;0;466224;;;;;;;;;;;
160003224;+00:00;1925033878557294717;128820;2;0;466224;;;;;;;;;;;
160003245;+00:00;1925033878557294719;128870;1;1;466222;;;;;;;;;;;
160003259;+00:00;1925033878557294720;128870;1;1;466222;;;;;;;;;;;
160003324;+00:00;1925033878557294721;128870;1;1;466220;;;;;;;;;;;
160003324;+00:00;1925033878557294722;128870;3;1;466214;;;;;;;;;;;
160003324;+00:00;1925033878557294723;128860;2;1;466214;;;;;;;;;;;
160003349;+00:00;1925033878557294724;128870;1;0;466212;;;;;;;;;;;
160003350;+00:00;1925033878557294725;128870;4;0;466204;;;;;;;;;;;
160003373;+00:00;1925033878557294726;128860;1;1;466202;;;;;;;;;;;
160003378;+00:00;1925033878557294727;128860;7;1;466188;;;;;;;;;;;
160003517;+00:00;1925033878557294728;128840;1;0;466188;;;;;;;;;;;
160003519;+00:00;1925033878557294729;128840;2;0;466188;;;;;;;;;;;
160003519;+00:00;1925033878557294730;128840;1;0;466188;;;;;;;;;;;
160003587;+00:00;1925033878557294731;128810;1;1;466188;;;;;;;;;;;
160003592;+00:00;1925033878557294732;128840;3;0;466188;;;;;;;;;;;
160003592;+00:00;1925033878557294733;128840;1;0;466186;;;;;;;;;;;
160003592;+00:00;1925033878557294734;128840;10;0;466166;;;;;;;;;;;
160003618;+00:00;1925033878557294735;128810;1;1;466166;;;;;;;;;;;
160003675;+00:00;1925033878557294736;128800;1;1;466166;;;;;;;;;;;
160003765;+00:00;1925033878557294738;128820;1;0;466166;;;;;;;;;;;
160003777;+00:00;1925033878557294742;128800;1;1;466164;;;;;;;;;;;
160003914;+00:00;1925033878557294743;128820;1;0;466162;;;;;;;;;;;
160003952;+00:00;1925033878557294744;128800;1;1;466160;;;;;;;;;;;
160004004;+00:00;1925033878557294745;128790;2;1;466156;;;;;;;;;;;
160004005;+00:00;1925033878557294746;128780;1;1;466156;;;;;;;;;;;
160004055;+00:00;1925033878557294748;128790;1;0;466156;;;;;;;;;;;
160004063;+00:00;1925033878557294752;128780;1;1;466156;;;;;;;;;;;
160004169;+00:00;1925033878557294753;128780;3;0;466156;;;;;;;;;;;
160004170;+00:00;1925033878557294754;128790;1;0;466156;;;;;;;;;;;
160004182;+00:00;1925033878557294755;128780;1;1;466154;;;;;;;;;;;
